"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"ERS_Exempt_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"DEU";"DEU000010300";NA;"RET";20000405;20000405;"NC302";"NC302";"ANDREA";"0301";"";"DFPA";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"24.81";"22.21";"100.00";"83.91";"0.00";"421.00";"0.00";NA;"1969-01-17";"4C3";"";"";"PA";""
"DEU";"DEU000010400";NA;"CEN";19900101;19900530;"BX740";"BX740";"JUWEL";"0402";"";"DENU";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"25.96";"23.10";"170.00";"100.22";"0.00";"423.00";"0.00";NA;"1973-01-20";"4";"";"";"";""
"DEU";"DEU000010400";NA;"MOD";19900531;19911231;"HF574";"HF574";"JUWEL";"0501";"";"DENU";"Y";"Y";"N";"";"";"";NA;"FX";"LLS";"OTM";"";"";"";"";"26.05";"23.00";"170.00";"100.22";"0.00";"423.00";"0.00";NA;"1973-01-20";"4";"";"";"";""
"DEU";"DEU000010400";NA;"MOD";19920101;19930619;"HF574";"HF574";"JUWEL";"0501";"";"DENU";"Y";"Y";"N";"";"";"";NA;"FX";"LLS";"OTM";"";"";"";"";"26.05";"23.00";"170.00";"100.22";"0.00";"423.00";"0.00";NA;"1973-01-20";"G21";"";"";"";""
"DEU";"DEU000010400";NA;"MOD";19930620;19931231;"HF574";"HF574";"JUWEL";"0501";"";"DENU";"Y";"Y";"N";"";"";"";NA;"FX";"LLS";"OTM";"";"";"";"";"26.05";"23.00";"170.00";"128.76";"0.00";"423.00";"0.00";NA;"1973-01-20";"G21";"";"";"";""
"DEU";"DEU000010400";NA;"MOD";19940101;19961228;"HF574";"HF574";"JUWEL";"0501";"";"DENU";"Y";"Y";"N";"";"";"";NA;"FX";"LLS";"OTM";"";"";"";"";"26.05";"23.00";"170.00";"128.76";"0.00";"423.00";"0.00";NA;"1973-01-20";"G21";"";"";"";""
"DEU";"DEU000010400";NA;"RET";19961229;19961229;"HF574";"HF574";"JUWEL";"0501";"";"DENU";"Y";"N";"N";"";"";"";NA;"FX";"LLS";"OTM";"";"";"";"";"26.05";"23.00";"170.00";"128.76";"0.00";"423.00";"0.00";NA;"1973-01-20";"G21";"";"";"PA";""
"DEU";"DEU000010500";NA;"CEN";19900101;19911231;"HF348";"HF348";"ERNA BECKER";"0501";"";"DECB";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"TBB";"";"";"";"";"15.10";"13.59";"0.00";"12.88";"0.00";"88.00";"0.00";NA;"1892-12-01";"4";"";"";"";""
"DEU";"DEU000010500";NA;"MOD";19920101;19920925;"HF348";"HF348";"ERNA BECKER";"0501";"";"DECB";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"TBB";"";"";"";"";"15.10";"13.59";"0.00";"12.88";"0.00";"88.00";"0.00";NA;"1892-12-01";"C12";"";"";"";""
"DEU";"DEU000010500";NA;"DES";19920926;19920926;"HF348";"HF348";"ERNA BECKER";"0501";"";"DECB";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"TBB";"";"";"";"";"15.10";"13.59";"0.00";"12.88";"0.00";"88.00";"0.00";NA;"1892-12-01";"C12";"";"";"PA";""
"DEU";"DEU000010601";NA;"IMP";19901003;19911230;"ROS304";"ROS304";"ERICH WEINERT";"0601";"";"Y4BE";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"85.78";"81.50";"0.00";"2431.63";"0.00";"1692.00";"1176.00";NA;"1962-08-30";"1";"";"";"";""
"DEU";"DEU000010601";NA;"DES";19911231;19911231;"ROS304";"ROS304";"ERICH WEINERT";"0601";"";"Y4BE";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"85.78";"81.50";"0.00";"2431.63";"0.00";"1692.00";"1176.00";NA;"1962-08-30";"1";"";"";"PA";""
"DEU";"DEU000010602";NA;"IMP";19901003;19911231;"SAS025";"SAS025";"GLUECKAUF";"0602";"";"Y4MJ";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";"";"";"";"";"11.00";"0.00";"11.00";"9.36";"0.00";"33.00";"0.00";NA;"1952-02-04";"4";"";"";"";""
"DEU";"DEU000010602";NA;"MOD";19920101;19920303;"SAS025";"SAS025";"GLUECKAUF";"0602";"";"Y4MJ";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";"";"";"";"";"11.00";"0.00";"11.00";"9.36";"0.00";"33.00";"0.00";NA;"1952-02-04";"G16";"";"";"";""
"DEU";"DEU000010602";NA;"MOD";19920304;19961231;"SAS025";"SAS025";"GLUECKAUF";"0602";"";"Y4MJ";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";"";"";"";"";"10.35";"9.50";"11.00";"15.02";"0.00";"42.00";"0.00";NA;"1952-02-04";"4";"";"";"";""
"DEU";"DEU000010602";NA;"MOD";19970101;19970609;"SAS025";"SAS025";"GLUECKAUF";"0602";"";"Y4MJ";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";"";"";"";"";"10.35";"9.50";"11.00";"15.02";"0.00";"42.00";"0.00";NA;"1952-02-04";"4C3";"";"";"";""
"DEU";"DEU000010602";NA;"DES";19970610;19970610;"SAS025";"SAS025";"GLUECKAUF";"0602";"";"Y4MJ";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"GNS";"";"";"";"";"10.35";"9.50";"11.00";"15.02";"0.00";"42.00";"0.00";NA;"1952-02-04";"4C3";"";"";"AC";""
"DEU";"DEU000010603";NA;"IMP";19901003;19901031;"WAR69";"WAR69";"WUSTROW";"0603";"";"Y40W";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"PTB";"";"";"";"";"11.95";"0.00";"0.00";"10.09";"0.00";"44.00";"0.00";NA;"1956-05-01";"4";"";"";"";""
"DEU";"DEU000010603";NA;"RET";19901101;19901101;"WAR69";"WAR69";"WUSTROW";"0603";"";"Y40W";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"PTB";"";"";"";"";"11.95";"0.00";"0.00";"10.09";"0.00";"44.00";"0.00";NA;"1956-05-01";"4";"";"";"PA";""
"DEU";"DEU000010604";NA;"IMP";19901003;19901230;"WIS107";"WIS107";"ATAIR";"0604";"";"Y4PK";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"PTB";"";"";"";"";"26.25";"24.66";"0.00";"117.29";"0.00";"470.00";"74.00";NA;"1977-07-12";"3";"";"";"";""
"DEU";"DEU000010604";NA;"RET";19901231;19901231;"WIS107";"WIS107";"ATAIR";"0604";"";"Y4PK";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"PTB";"";"";"";"";"26.25";"24.66";"0.00";"117.29";"0.00";"470.00";"74.00";NA;"1977-07-12";"3";"";"";"PA";""
"DEU";"DEU000010606";NA;"IMP";19901003;19910501;"KAR11";"KAR11";"INSEL USEDOM";"0606";"";"Y4KX";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"26.27";"24.66";"0.00";"117.29";"0.00";"470.00";"49.00";NA;"1977-02-07";"3";"";"";"";""
"DEU";"DEU000010606";NA;"RET";19910502;19910502;"KAR11";"KAR11";"INSEL USEDOM";"0606";"";"Y4KX";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"OTM";"";"";"";"";"26.27";"24.66";"0.00";"117.29";"0.00";"470.00";"49.00";NA;"1977-02-07";"3";"";"";"PA";""
"DEU";"DEU000010607";NA;"IMP";19901003;19911205;"LAU001";"LAU001";"---";"0607";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"11.40";"0.00";"0.00";"9.18";"0.00";"88.00";"0.00";NA;"1938-05-14";"4";"";"";"";""
"DEU";"DEU000010607";NA;"MOD";19911206;19911231;"LAU01";"LAU01";"---";"0607";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"10.83";"10.13";"0.00";"13.35";"0.00";"45.00";"0.00";NA;"1938-05-14";"4";"";"";"";""
"DEU";"DEU000010607";NA;"MOD";19920101;19920107;"LAU01";"LAU01";"---";"0607";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"10.83";"10.13";"0.00";"13.35";"0.00";"45.00";"0.00";NA;"1938-05-14";"C19";"";"";"";""
"DEU";"DEU000010607";NA;"RET";19920108;19920108;"LAU01";"LAU01";"---";"0607";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"10.83";"10.13";"0.00";"13.35";"0.00";"45.00";"0.00";NA;"1938-05-14";"C19";"";"";"PA";""
"DEU";"DEU000010608";NA;"IMP";19901003;19901128;"WIE31";"WIE31";"8. MAI";"0608";"";"Y4TU";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"11.95";"0.00";"0.00";"15.17";"0.00";"44.00";"0.00";NA;"1956-07-19";"4";"";"";"";""
"DEU";"DEU000010608";NA;"RET";19901129;19901129;"WIE31";"WIE31";"8. MAI";"0608";"";"Y4TU";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"11.95";"0.00";"0.00";"15.17";"0.00";"44.00";"0.00";NA;"1956-07-19";"4";"";"";"PA";""
"DEU";"DEU000010609";NA;"CHA";19911231;19911231;"UEK1";"UEK1";"---";"0609";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"7.80";"0.00";"2.00";"4.30";"0.00";"6.00";"0.00";1;"1969-06-16";"4";"";"";"";"1969-01-01"
"DEU";"DEU000010609";NA;"MOD";19920101;19920531;"UEK1";"UEK1";"---";"0609";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"7.80";"0.00";"2.00";"4.30";"0.00";"6.00";"0.00";1;"1969-06-16";"C19";"";"";"";"1969-01-01"
"DEU";"DEU000010609";NA;"MOD";19920601;19961231;"UEK1";"UEK1";"---";"0609";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"8.60";"0.00";"2.00";"4.30";"0.00";"7.00";"0.00";1;"1969-06-16";"4";"";"";"";"1969-01-01"
"DEU";"DEU000010609";NA;"MOD";19970101;20021231;"UEK1";"UEK1";"---";"0609";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"8.60";"0.00";"2.00";"4.30";"0.00";"7.00";"0.00";1;"1969-06-16";"4C1";"";"";"";"1969-01-01"
"DEU";"DEU000010609";NA;"MOD";20030101;20051207;"UEK1";"UEK1";"---";"0609";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"8.60";"0.00";"2.00";"4.30";"0.00";"7.00";"0.00";1;"1969-06-16";"MFL";"";"";"";"1969-01-01"
"DEU";"DEU000010609";NA;"RET";20051208;20051208;"UEK1";"UEK1";"---";"0609";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"8.60";"0.00";"2.00";"0.00";"0.00";"7.00";"0.00";1;"1969-06-16";"MFL";"";"";"PA";"1969-01-01"
"DEU";"DEU000010610";NA;"CHA";19911001;19911231;"BOD1";"BOD1";"---";"0610";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"2.10";"0.00";"0.00";"0.00";1;"1981-11-14";"4";"";"";"";"1981-01-01"
"DEU";"DEU000010610";NA;"MOD";19920101;19930429;"BOD1";"BOD1";"---";"0610";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"2.10";"0.00";"0.00";"0.00";1;"1981-11-14";"C19";"";"";"";"1981-01-01"
"DEU";"DEU000010610";NA;"MOD";19930430;19961231;"BOD1";"BOD1";"---";"0610";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"2.10";"0.00";"0.00";"0.00";1;"1981-11-14";"C19";"";"";"";"1981-01-01"
"DEU";"DEU000010610";NA;"MOD";19970101;20021231;"BOD1";"BOD1";"---";"0610";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"2.10";"0.00";"0.00";"0.00";1;"1981-11-14";"4C1";"";"";"";"1981-01-01"
"DEU";"DEU000010610";NA;"MOD";20030101;20061228;"BOD1";"BOD1";"---";"0610";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"2.10";"0.00";"0.00";"0.00";1;"1981-11-14";"MFL";"";"";"";"1981-01-01"
"DEU";"DEU000010610";NA;"RET";20061229;20061229;"BOD1";"BOD1";"---";"0610";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"5.40";"0.00";"1.00";"0.00";"0.00";"0.00";"0.00";1;"1981-11-14";"MFL";"";"";"PA";"1981-01-01"
"DEU";"DEU000010611";NA;"IMP";19901003;19911231;"STA001";"STA001";"HEIMAT";"0611";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"NK";"";"";"";"";"11.60";"0.00";"10.00";"12.00";"0.00";"44.00";"0.00";1;"1953-02-07";"4";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"MOD";19920101;19920531;"STA001";"STA001";"HEIMAT";"0611";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"NK";"";"";"";"";"11.60";"0.00";"10.00";"12.00";"0.00";"44.00";"0.00";1;"1953-02-07";"C19";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"MOD";19920601;19961231;"STA001";"STA001";"HEIMAT";"0611";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"NK";"";"";"";"";"11.40";"10.06";"10.00";"9.94";"0.00";"44.00";"0.00";1;"1953-02-07";"4";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"MOD";19970101;20021231;"STA001";"STA001";"HEIMAT";"0611";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"NK";"";"";"";"";"11.40";"10.06";"10.00";"9.94";"0.00";"44.00";"0.00";1;"1953-02-07";"4C1";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"MOD";20030101;20090714;"STA001";"STA001";"HEIMAT";"0611";"";"";"N";"Y";"N";"";"";"";NA;"GO";"GNS";"NK";"";"";"";"";"11.40";"10.06";"10.00";"9.94";"0.00";"44.00";"0.00";1;"1953-02-07";"MFL";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"MOD";20090715;20181230;"STA001";"STA001";"HEIMAT";"0611";"";"DF8769";"Y";"Y";"N";"";"";"";NA;"GO";"GNS";"FPO";"";"";"";"";"11.40";"10.06";"10.00";"9.94";"0.00";"44.00";"0.00";1;"1953-02-07";"MFL";"";"";"";"1952-01-01"
"DEU";"DEU000010611";NA;"RET";20181231;20181231;"STA001";"STA001";"HEIMAT";"0611";"";"DF8769";"Y";"N";"N";"N";"";"N";NA;"GO";"GNS";"FPO";"";"";"";"";"11.40";"10.06";"10.00";"0.00";"0.00";"44.00";"0.00";1;"1953-02-07";"MFL";"";"";"PA";"1952-01-01"
"DEU";"DEU000010612";NA;"CHA";19911231;19911231;"THI01";"THI01";"---";"0612";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.00";"0.00";"3.00";"4.00";"0.00";"18.00";"0.00";NA;"1952-11-14";"4";"";"";"";""
"DEU";"DEU000010612";NA;"MOD";19920101;19920220;"THI01";"THI01";"---";"0612";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.00";"0.00";"3.00";"4.00";"0.00";"18.00";"0.00";NA;"1952-11-14";"C19";"";"";"";""
"DEU";"DEU000010612";NA;"MOD";19920221;19960617;"THI01";"THI01";"---";"0612";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.18";"6.68";"3.00";"4.80";"0.00";"18.00";"0.00";NA;"1952-11-14";"4";"";"";"";""
"DEU";"DEU000010612";NA;"MOD";19960618;19961231;"THI01";"THI01";"---";"0612";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.18";"6.68";"3.00";"4.80";"0.00";"18.00";"0.00";NA;"1952-11-14";"C19";"";"";"";""
"DEU";"DEU000010612";NA;"MOD";19970101;19980322;"THI01";"THI01";"---";"0612";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.18";"6.68";"3.00";"4.80";"0.00";"18.00";"0.00";NA;"1952-11-14";"4C1";"";"";"";""
"DEU";"DEU000010612";NA;"RET";19980323;19980323;"THI01";"THI01";"---";"0612";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"8.18";"6.68";"3.00";"4.80";"0.00";"18.00";"0.00";NA;"1952-11-14";"4C1";"";"";"PA";""
"DEU";"DEU000010613";NA;"IMP";19901003;19911028;"BRE002";"BRE002";"---";"0613";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"11.00";"0.00";"0.00";"8.55";"0.00";"37.00";"0.00";NA;"1935-08-12";"4";"";"";"";""
"DEU";"DEU000010613";NA;"MOD";19911029;19911231;"BRE002";"BRE002";"---";"0613";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"11.00";"0.00";"0.00";"8.55";"0.00";"37.00";"0.00";NA;"1935-08-12";"4";"";"";"";""
"DEU";"DEU000010613";NA;"MOD";19920101;19920331;"BRE002";"BRE002";"---";"0613";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"11.00";"0.00";"0.00";"8.55";"0.00";"37.00";"0.00";NA;"1935-08-12";"C19";"";"";"";""
"DEU";"DEU000010613";NA;"MOD";19920401;19921231;"BRE002";"BRE002";"---";"0613";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.79";"0.00";"0.00";"12.95";"0.00";"37.00";"0.00";NA;"1935-08-12";"4";"";"";"";""
"DEU";"DEU000010613";NA;"RET";19930101;19930101;"BRE002";"BRE002";"---";"0613";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.79";"0.00";"0.00";"12.95";"0.00";"37.00";"0.00";NA;"1935-08-12";"4";"";"";"PA";""
"DEU";"DEU000010614";NA;"IMP";19901003;19911231;"FRE2";"FRE2";"MARGARETE";"0614";"";"Y4VA";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"OTB";"";"";"";"";"13.72";"0.00";"0.00";"18.94";"0.00";"44.00";"0.00";NA;"1937-06-11";"4";"";"";"";""
"DEU";"DEU000010614";NA;"MOD";19920101;19920329;"FRE2";"FRE2";"MARGARETE";"0614";"";"Y4VA";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"OTB";"";"";"";"";"13.72";"0.00";"0.00";"18.94";"0.00";"44.00";"0.00";NA;"1937-06-11";"G16";"";"";"";""
"DEU";"DEU000010614";NA;"RET";19920330;19920330;"FRE2";"FRE2";"MARGARETE";"0614";"";"Y4VA";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"OTB";"";"";"";"";"13.72";"0.00";"0.00";"18.94";"0.00";"44.00";"0.00";NA;"1937-06-11";"G16";"";"";"PA";""
"DEU";"DEU000010615";NA;"IMP";19901003;19911231;"GAG001";"GAG001";"---";"0615";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.00";"0.00";"4.00";"4.52";"0.00";"18.00";"0.00";NA;"1948-07-24";"4";"";"";"";""
"DEU";"DEU000010615";NA;"MOD";19920101;19920218;"GAG001";"GAG001";"---";"0615";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.00";"0.00";"4.00";"4.52";"0.00";"18.00";"0.00";NA;"1948-07-24";"C19";"";"";"";""
"DEU";"DEU000010615";NA;"MOD";19920219;19961231;"GAG01";"GAG01";"---";"0615";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.03";"7.63";"4.00";"5.93";"0.00";"18.00";"0.00";NA;"1948-07-24";"4";"";"";"";""
"DEU";"DEU000010615";NA;"MOD";19970101;19980330;"GAG01";"GAG01";"---";"0615";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.03";"7.63";"4.00";"5.93";"0.00";"18.00";"0.00";NA;"1948-07-24";"4C1";"";"";"";""
"DEU";"DEU000010615";NA;"RET";19980331;19980331;"GAG01";"GAG01";"---";"0615";"";"";"N";"N";"N";"";"";"";NA;"FX";"GNS";"GNS";"";"";"";"";"8.03";"7.63";"4.00";"5.93";"0.00";"18.00";"0.00";NA;"1948-07-24";"4C1";"";"";"PA";""
"DEU";"DEU000010616";NA;"IMP";19901003;19911231;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"10.30";"0.00";"8.00";"7.50";"0.00";"44.00";"0.00";1;"1949-03-30";"4";"";"";"";"1949-01-01"
"DEU";"DEU000010616";NA;"MOD";19920101;19930627;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"NK";"";"";"";"";"10.30";"0.00";"8.00";"7.50";"0.00";"44.00";"0.00";1;"1949-03-30";"C19";"";"";"";"1949-01-01"
"DEU";"DEU000010616";NA;"MOD";19930628;19961118;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.16";"9.00";"8.00";"10.10";"0.00";"44.00";"0.00";1;"1949-03-30";"C19";"";"";"";"1949-01-01"
"DEU";"DEU000010616";NA;"MOD";19961119;19961231;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.16";"9.00";"8.00";"10.10";"0.00";"44.00";"0.00";1;"1949-03-30";"C19";"";"";"";"1949-01-01"
"DEU";"DEU000010616";NA;"MOD";19970101;19991221;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.16";"9.00";"8.00";"10.10";"0.00";"44.00";"0.00";1;"1949-03-30";"4C1";"";"";"";"1949-01-01"
"DEU";"DEU000010616";NA;"MOD";19991222;20021231;"LAS25";"LAS25";"---";"0616";"";"";"N";"Y";"N";"";"";"";NA;"FX";"GNS";"LLS";"";"";"";"";"10.16";"9.00";"8.00";"10.10";"0.00";"44.00";"0.00";1;"1949-03-30";"4C1";"";"";"";"1949-01-01"
