"Country_Code";"CFR";"UVI";"Event_Code";"Event_Start_Date";"Event_End_Date";"Registration_Nbr";"Ext_Marking";"Vessel_Name";"Port_Code";"Port_Name";"IRCS";"IRCS_Code";"License_Ind";"Vms_Code";"ERS_Code";"ERS_Exempt_Code";"AIS_Code";"MMSI";"Vessel_Type";"Gear_Main_Code";"Gear_1_Code";"Gear_2_Code";"Gear_3_Code";"Gear_4_Code";"Gear_5_Code";"Loa";"Lbp";"Ton_Gt";"Ton_Oth";"Ton_Gts";"Power_Main";"Power_Aux";"Hull_Material";"Com_Date";"Segment";"Exp_Country";"Exp_Type";"Public_Aid_Code";"Construction_Year"
"SWE";"DNK000001560";NA;"MOD";20231201;20231201;"SFC8575";"LL15";"FELICIA";"SEGRD";"Grundsund";"SFC8575";"Y";"Y";"N";"N";"N";"N";NA;"FX";"FPO";"GND";NA;NA;NA;NA;"8.84";"0.00";"4.46";"0.00";"0.00";"58.00";"0.00";3;"2008-02-08";"MFL";"";"";"PA";"2008-01-01"
"SWE";"DNK000001560";NA;"MOD";20241016;20241016;"SFC8575";"LL15";"FELICIA";"SEGRD";"Grundsund";"SFC8575";"Y";"Y";"N";"Y";"N";"N";NA;"FX";"FPO";"GND";NA;NA;NA;NA;"8.84";"0.00";"4.46";"0.00";"0.00";"58.00";"0.00";3;"2008-02-08";"MFL";"";"";"PA";"2008-01-01"
"SWE";"DNK000001560";NA;"MOD";20250520;21001231;"SFC8575";"LL15";"FELICIA";"SEGRD";"Grundsund";"SFC8575";"Y";"Y";"N";"Y";"N";"N";NA;"FX";"FPO";"GND";NA;NA;NA;NA;"8.84";"0.00";"4.46";"0.00";"0.00";"58.00";"0.00";3;"2008-02-07";"MFL";"";"";"PA";"2008-01-01"
"SWE";"DNK000001700";NA;"IMP";20101005;20120709;"SFC9448";"GG43";"ANNA";"610";"";"SFC9448";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"LHP";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"DNK";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20120710;20120710;"SFC9448";"GG43";"ANNA";"610";"";"SFC9448";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"LHP";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20120711;20140515;"SFC9448";"SD64";"JOSEFINE";"610";"";"SFC9448";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20140516;20140520;"SFC9448";"SD64";"JOSEFINE";"610";"";"SFC9448";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20140521;20190704;"SFC9448";"SD64";"JOSEFINE";"610";"";"SFC9448";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20190705;20191118;"SFC9448";"SD64";"JOSEFINE";"602";"";"SFC9448";"Y";"Y";"N";"N";"";"N";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"MOD";20191119;20191119;"SFC9448";"SD64";"JOSEFINE";"602";"";"SFC9448";"Y";"N";"N";"N";"";"N";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000001700";NA;"RET";20191120;20191120;"SFC9448";"SD64";"JOSEFINE";"SEGRE";"Grebbestad";"SFC9448";"Y";"N";"N";"Y";"N";"N";NA;"FX";"OTB";"FPO";NA;NA;NA;NA;"9.22";"0.00";"5.29";"0.00";"0.00";"140.00";"0.00";2;"2010-09-24";"MFL";"";"";"PA";"1989-01-01"
"SWE";"DNK000002695";NA;"IMP";20150512;20150923;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";NA;NA;NA;NA;"11.81";"0.00";"11.15";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"DNK";"";"PA";"1964-01-01"
"SWE";"DNK000002695";NA;"MOD";20150924;20151101;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"N";"N";"";"";"";NA;"FX";"OTB";"GNS";NA;NA;NA;NA;"11.81";"0.00";"11.15";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"PA";"1964-01-01"
"SWE";"DNK000002695";NA;"MOD";20151102;20160518;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";NA;NA;NA;NA;"11.81";"0.00";"11.15";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"PA";"1964-01-01"
"SWE";"DNK000002695";NA;"MOD";20160519;20171102;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"Y";"N";"";"";"";NA;"FX";"OTB";"GNS";NA;NA;NA;NA;"11.81";"0.00";"11.74";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"PA";"1964-01-01"
"SWE";"DNK000002695";NA;"MOD";20171103;20190128;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"Y";"N";"";"";"";NA;"FX";"OTM";"NO";NA;NA;NA;NA;"11.81";"0.00";"11.74";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"";"1964-01-01"
"SWE";"DNK000002695";NA;"MOD";20190129;20190619;"SFD2285";"NG6";"MIA";"164";"Greece";"SFD2285";"Y";"Y";"N";"N";"";"Y";265757320;"FX";"OTM";"NO";NA;NA;NA;NA;"11.81";"0.00";"11.74";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"PA";"1964-01-01"
"SWE";"DNK000002695";NA;"RET";20190620;20190620;"SFD2285";"NG6";"MIA";"SEOXE";"Oxelösund";"SFD2285";"Y";"N";"N";"Y";"N";"Y";265757320;"FX";"OTM";"NO";NA;NA;NA;NA;"11.81";"0.00";"11.74";"0.00";"0.00";"140.00";"0.00";1;"2015-05-12";"MFL";"";"";"PA";"1964-01-01"
"SWE";"DNK000003274";NA;"IMP";20061117;20070330;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"DNK";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20070331;20070406;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20070407;20071220;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20071221;20071230;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20071231;20081221;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20081222;20081228;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"N";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20081229;20090601;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"GNS";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20090602;20140602;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"LHP";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20140603;20240212;"SFC8101";"SG24";"ANGELICA";"361";"";"SFC8101";"Y";"Y";"N";"";"";"";NA;"FX";"FPO";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20240213;20240220;"SFC8101";"SG24";"ANGELICA";"SEHVK";"Hörvik";"SFC8101";"Y";"Y";"N";"N";"N";"N";265622460;"FX";"FPO";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003274";NA;"MOD";20240221;21001231;"SFC8101";"SG24";"ANGELICA";"SEHVK";"Hörvik";"SFC8101";"Y";"Y";"N";"N";"N";"Y";265622460;"FX";"FPO";"FPO";NA;NA;NA;NA;"9.24";"0.00";"5.04";"0.00";"0.00";"63.00";"0.00";3;"2006-11-14";"MFL";"";"";"PA";"1970-01-01"
"SWE";"DNK000003300";NA;"IMP";20090616;20090617;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"N";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"DNK";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20090618;20090618;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20131023;20131023;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"N";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20131024;20131024;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20161005;20161005;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20180528;20180528;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20201130;20221116;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"MTG";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20221117;20240818;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"";"Y";266086000;"FX";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20240819;20241015;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"N";"Y";266086000;"FX";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20241016;20241016;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"N";"N";"Y";266086000;"FX";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20250115;20250407;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"Y";"N";"Y";266086000;"FX";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-02";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000003300";NA;"MOD";20250408;21001231;"SMBP";"SD341";"SUNDLAND II";"SEGRE";"Grebbestad";"SMBP";"Y";"Y";"Y";"N";"N";"Y";266086000;"FX";"OTB";"TBN";NA;NA;NA;NA;"18.01";"0.00";"45.00";"0.00";"0.00";"246.00";"0.00";1;"2009-06-01";"MFL";"";"";"PA";"1969-01-01"
"SWE";"DNK000004968";NA;"IMP";20080617;20081015;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"FPO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"58.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20081016;20081016;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"FPO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20081018;20081021;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"N";"N";"N";"";"N";NA;"WO";"FPO";"FPO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20081022;20091207;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"FPO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20091208;20120310;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"FPO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20120311;20120311;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20120412;20120507;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"N";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20120508;20150412;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20150413;20150413;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"N";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20150710;20150710;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20151001;20151019;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"N";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20151020;20190929;"SFC8728";"LL61";"DIANA";"592";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"FPO";"LHP";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"40.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
"SWE";"DNK000004968";NA;"MOD";20190930;20200808;"SFC8728";"HG3";"JENNY";"404";"";"SFC8728";"Y";"Y";"N";"N";"";"N";NA;"WO";"GNS";"NO";NA;NA;NA;NA;"9.90";"0.00";"7.15";"0.00";"0.00";"62.00";"0.00";1;"2008-06-16";"MFL";"";"";"PA";"1980-01-01"
